id,car_variant,year_of_vehicle_manufacture,month_of_vehicle_manufacture,odometer_reading,odometer_reading_present,vehicle_fuel_type,registered_color,vehicle_make,vehicle_model,accidental_vehicle,city,car_valuation
714,Verna FL 1 6 crdi  s,2016,5,,0,Diesel,,Hyundai,Verna FL 1 6 crdi  s,,Reddiyarpalayam,587893.713391856
581,Zxi Optional,2019,4,31312.221252742915,1,Petrol,,Maruti,CELERIO,,Pudicherry,440315.48293603794
737,VDi,2015,10,75988.46424717801,1,Diesel,,Maruti,Ciaz,,Bijapur,621721.763008261
688,VX i-DTEC,2018,5,74697.26233523116,1,Diesel,,Honda,Amaze,,Jaipur,810129.2122468683
374,S6,2015,4,72637.52272771645,1,Diesel,,Mahindra,Scorpio,,Ghaziabad,531412.0897209874
730,T8,2016,2,34893.16419464451,1,Diesel,,Mahindra,TUV 300,,Morbi,643226.9273238017
338,2.2 Litre Luxury,2014,8,52263.65318341426,1,Diesel,,Jaguar,XF,,Chennai,2103754.2478085635
383,BMW 5200,2013,6,,0,Diesel,,BMW,BMW,,South Delhi,2707431.2395227
150,Vxi,2016,5,77956.29007962329,1,Petrol + CNG,,Maruti,Alto K10,,Faridabad,241823.05273666835
688,VX i-DTEC,2019,5,84143.74136526514,1,Diesel,,Honda,Amaze,,Jaipur,798100.7917735819
90,LXI Option,2016,11,,0,Petrol,,Maruti,Swift 2014-2021,,NEW DELHI,327876.0367130559
232,EECO 5 SEATER WITH AC,2014,1,,0,Petrol,,Maruti,EECO 5 SEATER WITH AC,,Hyderabad,333745.9701739355
177,ZDi Plus,2019,3,73111.47449415864,1,Diesel,,Maruti,Vitara Brezza,,Gurgaur,820116.6126549104
775,1.5 V i DTEC,2017,8,83769.52273860264,1,Diesel,,Honda,Jazz,,Mangalore,585525.9044480362
165,VTVT SX 1 6,2014,2,,0,Petrol,,HYUNDAI,VERNA,,Chennai,471990.4629893348
210,CNG LXI Opt,2022,4,42169.20296266019,1,Petrol + CNG,,Maruti,Wagon R,,New Delhi,546498.7764387155
705,WAGON R VXI,2016,8,,0,Petrol,,Maruti,WAGON R VXI,,Hyderabad,400047.41894373
270,RXE,2021,5,2646.867730112607,1,Petrol,,Renault,Kiger,,Delhi,648615.2527764334
623,VXI Optional,2020,1,104864.84434906939,1,Petrol,,Maruti,CELERIO,,Ashok Nagar,595052.4347451498
302,SMT,2013,3,,0,Petrol,,Honda,Brio 2011-2013,,Palam,217678.38595596605
705,WAGON R VXI,2015,7,,0,Petrol,,Maruti,WAGON R VXI,,Hyderabad,378158.43878601905
477,RXT,2016,6,67038.54495284034,1,Petrol + CNG,,Renault,KWID,,Rajkot,321490.53023067483
386,1.2 Revotron XZ Plus,2019,7,83796.36892212275,1,Petrol,,Tata,Tiago,,Faridabad,450057.63859565987
59,1.6 SX Diesel,2015,10,100235.89538568507,1,Diesel,,Hyundai,Creta,,Ludhiana,859940.5931518619
774,POLO 1 2 M PIHIGHLINE PLUS,2018,11,,0,Petrol,,Volkswagen,POLO 1 2 M PIHIGHLINE PLUS,,Pondicherry,592429.1583670522
530,S5,2021,6,36149.90121080641,1,Diesel,,Mahindra,Scorpio,,Delhi,1316946.724240506
169,G80 K4 Plus,2017,6,,0,Petrol,,Mahindra,KUV 100,,Bangalore,314953.62537907175
245,LXI,2019,12,28614.646512456933,1,Petrol,,Maruti,ALTO,,Udaipur,387354.70408624405
198,INNOVA CRYSTA 2.4 Z7 SEATER,2016,8,,0,Diesel,,TOYOTA ETIOS,INNOVA CRYSTA 2.4 Z7 SEATER,,Hyderabad,1818970.5498998316
628,HTX G,2020,12,52296.90440233203,1,Petrol,,Kia,Seltos,,Faridabad,1344468.8452617382
681,VW POLO GT 1 2 TSI,2016,8,20838.47956517916,1,Petrol,,Volkswagen,Polo GT,,Coimbatore,695769.9238450432
36,Sportz IVT,2017,2,98740.95864124791,1,Petrol,,Hyundai,i20,,Aurangabad,532760.0428396052
628,HTX G,2020,11,59774.75104673029,1,Petrol,,Kia,Seltos,,Faridabad,1394828.9559636007
441,EX 2.5M,2011,11,,0,Diesel,,MAHINDRA,SCORPIO,,Kurnool,367890.0179876989
114,LXI CNG,2019,2,,0,Petrol,,Maruti,Alto 800,,Rajkot,303002.0218495155
232,EECO 5 SEATER WITH AC,2013,1,,0,Petrol,,Maruti,EECO 5 SEATER WITH AC,,Hyderabad,334543.91541085945
25,i-DTEC V,2015,1,46531.01471904389,1,Diesel,,Honda,City,,Jaipur,658392.6506408651
564,85PS Diesel RxL,2016,6,,0,Diesel,,Renault,Duster 2015-2016,,Delhi,705021.0203262584
413,Sportz,2015,3,,0,Petrol,,Hyundai,i20,,Bangalore,606798.7915980488
740,5 Seater AC,2019,7,61148.13839487885,1,Petrol + CNG,,Maruti,Eeco,,Faridabad,441522.71643260756
225,VDI,2013,4,,0,Diesel,,Maruti,Swift Dzire,,Jaipur,496110.0681449595
115,FWD W8,2014,9,,0,Diesel,,Mahindra & Mahindra Limited,XUV500,,Surat,730563.1291529788
641,VXI AMT,2017,3,91288.73762273854,1,Petrol,,Maruti,Wagon R,,West Delhi,337297.1795385745
627,LXi,2024,4,1068.7039746037804,1,Petrol,,Maruti,Swift,,Delhi,578539.771734563
317,VXI CNG,2019,8,61001.07630556506,1,Petrol + CNG,,Maruti,Celerio,,Faridabad,559754.3001039377
709,XCENT VTVT SX,2018,7,,0,Petrol,,Hyundai,XCENT VTVT SX,,Hyderabad,443679.7829081759
679,VDi,2018,12,64239.125486881436,1,Diesel,,Maruti,Ertiga,,Mumbai,881024.2596749284
576,LXi,2016,3,42436.43576285168,1,Petrol + CNG,,Maruti,WAGON R,,Faridabad,321366.991288003
279,E MPI STD BSIV,2018,6,20705.787857792857,1,Petrol,,Maruti,Omni,,Salem,295343.82044168276
466,1 5 TI VCT P TIT AT,2015,11,,0,Petrol,,FORD,FIGO ASPIRE,,Tiruvallur,619454.899808108
774,POLO 1 2 M PIHIGHLINE PLUS,2018,9,,0,Petrol,,Volkswagen,POLO 1 2 M PIHIGHLINE PLUS,,Pondicherry,545824.6528314336
150,Vxi,2015,6,82831.85892407573,1,Petrol + CNG,,Maruti,Alto K10,,Faridabad,256949.3388770723
382,5 Seater AC,2017,11,69534.14899887852,1,Petrol + CNG,,Maruti,Eeco,,Pune,463306.25740149245
211,GTX Plus,2020,9,90493.61642095503,1,Petrol,,Kia,Seltos,,Cuddapah,1680788.3065291634
387,T O,2017,10,,0,Petrol,,NISSAN,REDIGO,,New Delhi,253068.36286267475
127,RXT,2017,7,84440.06890474661,1,Petrol,,Renault,KWID,,Mangalore,380790.6404465178
322,1.2 CRDi Asta,2014,2,77938.59453895263,1,Petrol,,Hyundai,Grand i10,,Kancheepuram,438248.1940672485
502,1.5 V MT O,2014,8,,0,Diesel,,HONDA CARS INDIA LTD,MOBILIO,,Mysuru,457100.46736788005
94,AMT ZXI BS IV,2019,10,82733.7831995408,1,Petrol,,Maruti,Dzire,,Shivpuri,729919.7307981899
657,1.5 SV MT I DTEC,2015,7,,0,Diesel,,HONDA,CITY,,Chennai,693902.2156728685
71,1.6 CRDI AT SX Option,2017,9,64741.27431834843,1,Diesel,,Hyundai,Verna,,Karnataka,924875.9892174425
366,LXI,2015,8,72707.30615912928,1,Petrol,,Maruti,WAGON R,,Udaipur,415273.3531649571
469,RAPID AMBITION TDI,2011,3,,0,Diesel,,Skoda,RAPID AMBITION TDI,,Hyderabad,452245.95613372413
241,Vxi,2021,8,64253.61865337535,1,Petrol,,Maruti,Swift,,Faridabad,620971.1464578194
388,XE,2020,7,63539.64480764267,1,Diesel,,Tata,Bolt,,Hoshiarpur,489944.9439016681
128,RAPID STYLE PLUS AT 1 5 TDI CR,2017,1,,0,Diesel,,SKODA AUTO INDIA PVT LTD,RAPID STYLE PLUS AT 1 5 TDI CR,,Coimbatore,741391.2977883901
293,VDi,2015,11,179376.71498430142,1,Diesel,,Maruti,Ertiga,,Thane,656929.6532349744
677,VDI,2015,12,,0,Diesel,,Maruti,Swift Dzire,,Jaipur,654739.4085968282
534,ZXI AT,2016,10,,0,Petrol,,Maruti,Celerio 2014-2017,,Jaipur,388668.25476780336
236,S,2020,10,19897.79277489728,1,Petrol,,Hyundai,Venue,,Surat,804783.0836876857
533,CNG LXI,2018,5,52093.82370592651,1,Petrol + CNG,,Maruti,Wagon R,,Delhi,474561.64196462056
374,S6,2016,2,66347.87091833836,1,Diesel,,Mahindra,Scorpio,,Ghaziabad,519894.2284488962
237,Sportz,2013,1,73130.48468651339,1,Diesel,,Hyundai,i20,,Shimoga,423188.30246996647
711,VXI 1.2 BS IV,2016,1,,0,Petrol + CNG,,Maruti,Dzire 2017-2020,,Hapur,476512.35565644794
203,Sigma,2021,4,31362.033013145967,1,Petrol + CNG,,Maruti,Baleno,,Faridabad,640875.2246566347
742,2.5 Z Diesel 7 Seater BS IV,2015,3,,0,Diesel,,Toyota,Innova,,Baner,1144984.5083972353
71,1.6 CRDI AT SX Option,2017,9,78589.84272152228,1,Diesel,,Hyundai,Verna,,Karnataka,919650.4778947663
182,Xuv 500 F WD W8,2014,6,,0,Diesel,,Mahindra,Mahindra Xuv 500 F WD W8,,Villupuram,750463.0267317547
350,Vxi,2022,11,15565.843789601384,1,Petrol,,Maruti,Swift,,Ghaziabad,725874.9902387734
4,VTVT sx,2014,10,,0,Petrol,,Hyundai,Xcent 2014-2016,,Banglalore,330993.68346029567
72,RxL,2018,11,36464.52288658883,1,Petrol,,Renault,Triber,,Salem,685295.3776347914
636,RXI 1 0 SC C OPTION,2018,1,,0,Petrol,,RENAULT,KWID,,Tiruvallur,418026.41925023525
152,W8 Option,2020,8,65621.76594102196,1,Diesel,,Mahindra,XUV300,,Jamnagar,1272874.8680617448
761,Diesel XE,2014,2,80431.05135629221,1,Diesel,,Nissan,Micra,,Agra,375819.7311790839
103,Vxi,2020,11,23064.0255703844,1,Petrol,,Maruti,Vitara Brezza,,Bangalore,906376.4048324171
663,XZ,2019,10,15794.362750995775,1,Petrol,,Tata,Altroz,,Ghaziabad,750140.7844297366
774,POLO 1 2 M PIHIGHLINE PLUS,2018,11,,0,Petrol,,Volkswagen,POLO 1 2 M PIHIGHLINE PLUS,,Pondicherry,562974.1747998997
170,ZLX BSIII,2016,4,115161.47161323723,1,Diesel,,Mahindra,Bolero,,Salem,779133.4621417825
438,1 2 MPI COMFORTLINE,2016,7,,0,Petrol,,VOLKSWAGEN,POLO,,Chennai,462038.482833615
759,Camper,2013,6,143727.84496553728,1,Diesel,,Mahindra,Bolero,,Bangalore,510869.00508547603
480,ZXi,2020,12,10771.373436148526,1,Petrol,,Maruti,Celerio,,Thane,676642.7296292303
658,vxi,2013,3,,0,Petrol,,hyundai,I10,,Noida,255525.8575319172
758,CNG 5 Seater AC,2019,2,78373.97447101827,1,Petrol + CNG,,Maruti,Eeco,,Bhiwandi,456452.10898560425
419,LXi,2017,9,45638.79960177942,1,Petrol,,Maruti,Alto 800,,Mangalore,331266.2251049219
92,1.4 EXI,2012,4,,0,Diesel,,FORD,FIGO,,Tiruvallur,250182.3797724071
761,Diesel XE,2013,1,74682.44478717039,1,Diesel,,Nissan,Micra,,Agra,368598.74111172324
686,E PETROL,2014,6,,0,Petrol,,Honda,Jazz,,TIRUVALLUR,491210.68806495325
375,M8,2018,1,25329.158051626866,1,Diesel,,Mahindra,Marazzo,,Coimbatore,1328094.190930119
6,ERA,2015,3,,0,Petrol,,Hyundai,EON,,Bangalore,259510.82727707204
59,1.6 SX Diesel,2015,11,107952.78067387013,1,Diesel,,Hyundai,Creta,,Ludhiana,793867.1085884338
531,W10 2WD,2016,2,88775.13795459563,1,Diesel,,Mahindra,XUV500,,Nagpur,792300.8675268452
335,Sigma,2021,2,41548.1525988533,1,Petrol,,Maruti,Baleno,,Ghaziabad,595542.8728444048
216,MAGNA 1 2 M,2013,1,,0,Petrol,,HYUNDAI,I10,,Tiruvallur,288010.3716708811
33,1.0 TSI Highline Plus,2021,4,17165.526265001943,1,Petrol,,Volkswagen,Polo,,Coimbatore,908456.1939986419
482,Delta,2021,12,22357.953465080085,1,Petrol,,Maruti,Baleno,,Kolar,761251.2262020572
171,SX Opt iMT,2019,7,91180.46329688917,1,Diesel,,Hyundai,Venue,,Dahanu,769249.4443151947
533,CNG LXI,2020,5,53562.09161220926,1,Petrol + CNG,,Maruti,Wagon R,,Delhi,477291.0672941911
6,ERA,2014,3,,0,Petrol,,Hyundai,EON,,Bangalore,270168.5412655231
598,VXI AMT,2018,8,55947.93756314163,1,Petrol,,Maruti,SWIFT,,Pune,477118.7052289333
381,Sportz AT,2015,12,76853.94701555552,1,Diesel,,Hyundai,i10,,Junagadh,457479.53926099255
151,PRIME T CRDI BSIV,2019,1,,0,Diesel,,HYUNDAI,GRAND I10,,Kancheepuram,448592.38446888723
711,VXI 1.2 BS IV,2017,3,,0,Petrol + CNG,,Maruti,Dzire 2017-2020,,Hapur,460590.7725827053
227,ZDi Plus,2020,6,66665.49567079949,1,Diesel,,Maruti,Ertiga,,Mahabubnagar,878532.8610777206
142,LXI CNG,2019,2,,0,Petrol + CNG,,Maruti,Wagon R,,Delhi,487989.7665240451
438,1 2 MPI COMFORTLINE,2016,5,,0,Petrol,,VOLKSWAGEN,POLO,,Chennai,453230.504755138
647,ZDi,2019,5,53887.7696073775,1,Diesel,,Maruti,Vitara Brezza,,Meerut,727546.502385151
118,EECO 5 SEATER WITH AC HTR,2014,4,,0,Petrol + CNG,,Maruti,Eeco,,Rajkot,341128.7762722537
556,Vxi,2017,6,93422.24988952042,1,Petrol,,Maruti,Alto K10,,West Delhi,298891.0799683425
414,Sharp CVT,2022,10,9180.522203932704,1,Petrol,,MG,Hector,,Delhi,1694505.965531785
519,Sportz 1.2,2018,1,24285.113895442435,1,Petrol,,Hyundai,i20,,Udaipur,568213.590707635
235,RxL,2020,4,24744.997357074182,1,Petrol,,Renault,Triber,,Junagadh,686249.8163099424
68,1.2 DURATEC PETROL ZXI,2012,1,,0,Petrol,,FORD,FIGO,,Chennai,259499.40070361775
456,Vxi,2021,6,29072.159025223107,1,Petrol,,Maruti,Swift,,Faridabad,681296.2886044821
419,LXi,2019,9,45023.36044021062,1,Petrol,,Maruti,Alto 800,,Mangalore,334504.7254480953
735,CDI,2012,12,,0,Diesel,,Mercedes-Benz,C220,,Rajkot,1507125.2598872923
286,ALPHA PETROL,2019,6,,0,Petrol,,Maruti,Baleno,,Bangalore,755269.019521816
728,VX,2021,1,51025.125179659764,1,Diesel,,Tata,Safari,,Andheri West,2117293.2819197257
498,SX Diesel,2021,1,32082.438830441584,1,Diesel,,Hyundai,Venue,,Arni,1092799.0633795916
408,VTVT S,2015,12,113286.98043248175,1,Petrol,,Hyundai,Elantra,,Salem,794413.7701858686
23,XMS 1 2 RT 90PS ABS,2016,2,,0,Petrol,,TATA,ZEST,,Kancheepuram,355595.4715708415
501,Asta,2014,1,86304.1444387359,1,Diesel,,Hyundai,i20,,Nagpur,406768.45752076845
431,B200 CDI,2013,1,94233.13892522604,1,Diesel,,Mercedes-Benz,B Class,,Chennai,1086566.746645979
507,1.5 Diesel Titanium,2018,1,59906.05574527258,1,Diesel,,Ford,EcoSport,,Thane,721701.5614482332
167,VXI 1.2,2021,7,99797.82745543023,1,Petrol,,Maruti,Dzire,,Mahabubnagar,660180.5597025455
456,Vxi,2022,5,31766.571711751363,1,Petrol,,Maruti,Swift,,Faridabad,646613.196160074
330,5 Seater AC,2019,2,39902.21553497672,1,Petrol + CNG,,Maruti,Eeco,,Thane,529633.7959997433
128,RAPID STYLE PLUS AT 1 5 TDI CR,2015,2,,0,Diesel,,SKODA AUTO INDIA PVT LTD,RAPID STYLE PLUS AT 1 5 TDI CR,,Coimbatore,711829.9869565216
57,MAHINDRA BOLERO ZLX,2016,1,,0,Diesel,,Mahindra and Mahindra limited,MAHINDRA BOLERO ZLX,,Coimbatore,596377.7431821831
702,W8 AWD,2013,4,,0,Diesel,,Mahindra,XUV500 2011-2015,,Rajkot,688576.2515453087
36,Sportz IVT,2016,2,116369.88188174932,1,Petrol,,Hyundai,i20,,Aurangabad,547629.1956206041
575,VDi,2018,1,66301.15814707565,1,Diesel,,Maruti,Swift Dzire,,Patiala,665586.7137514052
456,Vxi,2022,6,34161.04395407437,1,Petrol,,Maruti,Swift,,Faridabad,664171.2670189474
491,1.4 CRDi S,2017,4,85382.52164880757,1,Diesel,,Hyundai,CRETA,,Udaipur,869866.2281771174
270,RXE,2021,6,2649.016112139104,1,Petrol,,Renault,Kiger,,Delhi,650211.3379353298
488,RXT,2019,1,16321.655326433089,1,Petrol + CNG,,Renault,KWID,,Delhi,397425.18731487694
558,RXZ 110 PS,2012,10,,0,Diesel,,RENAULT,DUSTER,,Tiruvallur,623790.8539986522
779,1.0 RXL AMT,2022,3,28195.288843313752,1,Petrol,,Renault,KWID,,Bhilwara,402413.5836977732
253,S i-VTEC,2016,3,82653.1573509601,1,Petrol,,Honda,Amaze,,Meerut,358442.00409342535
211,GTX Plus,2021,9,89311.68053855406,1,Petrol,,Kia,Seltos,,Cuddapah,1639106.4438524705
563,1.2 Kappa Asta,2016,6,67005.01490546095,1,Petrol + CNG,,HYUNDAI,Grand i10,,Delhi,468330.7095802689
630,i-DTEC VX,2013,3,107665.54900333034,1,Diesel,,Honda,City,,Salem,731253.7610645912
256,Titanium,2017,6,,0,Diesel,,Ford,Ecosport,,Bangalore,835807.6237100944
564,85PS Diesel RxL,2016,4,,0,Diesel,,Renault,Duster 2015-2016,,Delhi,665569.2421213308
157,1.6 CRDI SX,2019,9,94843.63122309891,1,Diesel,,Hyundai,Verna,,Gurdwara Patiala,971442.8905182334
49,Sportz,2019,2,150543.96028194128,1,Petrol + CNG,,Hyundai,Grand i10,,Rajsamand,421208.0519704999
170,ZLX BSIII,2017,4,108520.7147387983,1,Diesel,,Mahindra,Bolero,,Salem,851092.2679107677
515,1.5 Revotorq XE,2020,4,43254.34400989276,1,Diesel,,Tata,Nexon,,Faridabad,823050.9453160012
246,Era,2013,6,72384.47416393003,1,Petrol,,Hyundai,EON,,Khopoli,292974.46289002034
88,1 6 VTVT SXP,2016,8,,0,Petrol,,HYUNDAI,CRETA 1 6 VTVT SXP,,Coimbatore,995640.9970235073
752,HIGHLNE,2013,7,,0,Diesel,,Volkswagen,Polo,,Rajkot,464098.62158965843
146,VXI 1.2,2019,5,26212.0397126494,1,Petrol,,Maruti,Dzire,,Surat,633428.3342386654
388,XE,2020,7,65008.2503726015,1,Diesel,,Tata,Bolt,,Hoshiarpur,477362.5619407572
636,RXI 1 0 SC C OPTION,2017,1,,0,Petrol,,RENAULT,KWID,,Tiruvallur,390066.7442662495
211,GTX Plus,2021,9,86884.77070808978,1,Petrol,,Kia,Seltos,,Cuddapah,1604322.7453766442
31,ZDI Plus,2017,9,77682.66229973253,1,Diesel,,Maruti,Ertiga,,Jangaon,837267.3840415981
316,Vxi,2016,6,91132.72131998815,1,Petrol,,Maruti,Swift,,Jaipur,405170.18342029164
450,AT W10 1.99 mHawk,2016,8,47273.78754671076,1,Diesel,,Mahindra,XUV500,,Delhi,1282108.7590755979
429,HTX G,2020,1,20126.6428965636,1,Petrol,,Kia,Seltos,,North Delhi,1187049.17096998
645,RXT,2019,6,20419.297476547352,1,Petrol,,Renault,Triber,,Nagpur,578035.3640993333
170,ZLX BSIII,2017,3,110229.78714177261,1,Diesel,,Mahindra,Bolero,,Salem,795734.8181160272
51,DCI XV BSIV,2012,7,,0,Diesel,,NISSAN,SUNNY,,Chennai,474775.6972419192
302,SMT,2011,4,,0,Petrol,,Honda,Brio 2011-2013,,Palam,204750.929039057
392,Sportz,2015,9,104409.78509697161,1,Petrol,,Hyundai,Grand i10 Nios,,Bangalore,473868.8087243962
129,VXI CNG,2021,1,55277.14456148497,1,Petrol + CNG,,Maruti,Celerio,,Palwal,662070.7581548464
366,LXI,2015,10,68511.12240873574,1,Petrol,,Maruti,WAGON R,,Udaipur,414111.70035018865
493,VX,2015,3,97793.87786359541,1,Diesel,,Tata,Safari,,Mumbai,526059.3632103157
317,VXI CNG,2021,8,58518.32463837723,1,Petrol + CNG,,Maruti,Celerio,,Faridabad,571025.6656081415
444,XM,2020,4,,0,Diesel,,Tata,Nexon,,NEW DELHI,652763.0290988557
641,VXI AMT,2015,4,82342.23291153782,1,Petrol,,Maruti,Wagon R,,West Delhi,341563.40190563427
18,VDI,2014,9,,0,Diesel,,Maruti,Swift,,Puducherry,411997.7555079603
225,VDI,2013,6,,0,Diesel,,Maruti,Swift Dzire,,Jaipur,483466.19275853207
548,1.6 CRDi SX,2020,2,39507.25931946758,1,Diesel,,Hyundai,Verna,,Ludhiana,1238556.6067319105
536,S CNG,2024,3,5653.145887529453,1,Petrol + CNG,,Hyundai,Aura,,Palwal,838397.6691236086
75,LXI CNG,2018,6,48792.95577316534,1,Petrol + CNG,,Maruti,Wagon R,,Ghaziabad,519521.8692115599
4,VTVT sx,2013,11,,0,Petrol,,Hyundai,Xcent 2014-2016,,Banglalore,348724.1913168431
257,Vxi,2016,2,49636.0091090716,1,Petrol,,Maruti,Swift Dzire,,Delhi,475454.39684007526
15,7 Seater STD,2017,12,18179.843940906576,1,Petrol,,Maruti,Eeco,,Pune,423963.11518194474
612,1.4 CRDi Asta,2018,4,103175.7474255723,1,Diesel,,Hyundai,i20,,Cuddalore,754895.4270422513
360,Vxi,2019,7,57296.46069292289,1,Petrol + CNG,,Maruti,Swift,,Faridabad,617011.5661356269
759,Camper,2013,5,151500.03036047466,1,Diesel,,Mahindra,Bolero,,Bangalore,489543.94933526026
414,Sharp CVT,2021,10,8760.266296825543,1,Petrol,,MG,Hector,,Delhi,1811568.2814336603
316,Vxi,2015,6,87798.94761705733,1,Petrol,,Maruti,Swift,,Jaipur,405966.4045579824
778,Titanium Diesel,2019,5,92989.18942724052,1,Diesel,,Ford,Freestyle,,Ghaziabad,505318.38295677013
183,1.6 VTVT SX Plus,2016,7,142317.71708324653,1,Petrol + CNG,,Hyundai,Creta,,North Delhi,715918.5499163705
361,Vxi,2021,2,14738.209658345122,1,Petrol,,Maruti,Swift,,Faridabad,665561.5708012491
475,VDi,2016,8,168720.72012590079,1,Diesel,,Maruti,Vitara Brezza,,Mumbai,641350.6677232056
364,RXZ,2021,8,,0,Petrol,,RENAULT,TRIBER,,Jaipur,754736.3153812304
114,LXI CNG,2017,4,,0,Petrol,,Maruti,Alto 800,,Rajkot,306169.36331987294
222,mFALCON D75 K8,2019,3,57958.222834370004,1,Diesel,,Mahindra,KUV 100,,Kodgu,656353.4121433627
753,CNG LXI,2019,2,89523.18574883057,1,Petrol + CNG,,Maruti,WAGON R,,Kolhapur,587700.3789124505
316,Vxi,2015,6,89331.08237070711,1,Petrol,,Maruti,Swift,,Jaipur,405037.51472343405
216,MAGNA 1 2 M,2014,2,,0,Petrol,,HYUNDAI,I10,,Tiruvallur,289025.08535988553
231,GTK,2020,9,19425.213144217247,1,Petrol,,Kia,Seltos,,Gurgaon,1054029.9191103342
336,1.5 S MT,2013,4,107381.33328458447,1,Diesel,,Honda,City,,Chennai,588234.4606320574
115,FWD W8,2013,7,,0,Diesel,,Mahindra & Mahindra Limited,XUV500,,Surat,744797.5981484444
447,VDi,2020,10,66752.48350663361,1,Diesel,,Maruti,Vitara Brezza,,Faridabad,794955.0993181835
767,VDi,2014,4,83244.87817539547,1,Diesel,,Maruti,Swift,,Rajkot,421110.16360622627
284,VDi,2014,8,109985.79653259262,1,Diesel,,Maruti,Swift Dzire,,Patiala,374259.3123462057
236,S,2020,10,19697.467390309586,1,Petrol,,Hyundai,Venue,,Surat,807662.8224238994
598,VXI AMT,2019,8,54255.327190388256,1,Petrol,,Maruti,SWIFT,,Pune,476551.00596739055
603,RXZ,2023,5,17160.65642629671,1,Petrol,,Renault,Triber,,Pune,705274.7873558972
180,SPORTZ VTVT BSIV,2015,9,,0,Petrol,,HYUNDAI,I20,,Chennai,589177.7724158203
244,2WD,2020,7,52682.40653913388,1,Diesel,,Isuzu,MUX,,Bang441,2330384.0219113333
632,XM,2019,8,,0,Petrol,,Tata,Nexon,,Bangalore,655903.8921368476
531,W10 2WD,2017,4,85419.48579201585,1,Diesel,,Mahindra,XUV500,,Nagpur,836801.7797588351
648,7 Seater STD,2018,4,49699.74489425425,1,Petrol + CNG,,Maruti,Eeco,,Sonipat,448340.0694414847
157,1.6 CRDI SX,2019,8,94354.19886216438,1,Diesel,,Hyundai,Verna,,Gurdwara Patiala,920202.9116727448
598,VXI AMT,2018,10,49649.168264575615,1,Petrol,,Maruti,SWIFT,,Pune,485637.7320064724
129,VXI CNG,2022,1,50531.66571423331,1,Petrol + CNG,,Maruti,Celerio,,Palwal,653994.5616237986
281,2 5 G,2014,7,,0,Diesel,,TOYOTA,INNOVA,,Chennai,1298085.5527005994
363,CIAZ S,2019,4,,0,Petrol,,Maruti,Ciaz s,,Bangalore,696440.3475810544
339,1.6 Highline,2015,1,,0,Diesel,,Volkswagen,Vento 2013-2015,,Bangalore,628405.4657344595
555,ZXi,2023,6,26257.44868317353,1,Petrol,,Maruti,Swift,,Pune,706731.795776934
158,VXI CNG,2021,1,43368.60104233064,1,Petrol + CNG,,Maruti,Ertiga,,Delhi,1006605.4039134651
217,LXi,2018,4,92693.30995984854,1,Petrol + CNG,,Maruti,WAGON R,,Pune,393550.09798399464
498,SX Diesel,2023,1,31209.488905666625,1,Diesel,,Hyundai,Venue,,Arni,1158471.0141124558
101,COROLLA ALTIS D4DJ,2013,8,,0,Diesel,,TOYOTA,COROLLA ALTIS,,Rajkot,591145.0908203232
412,S11,2021,1,22029.218564220057,1,Diesel,,Mahindra,Scorpio,,Panipat,1721786.0980740415
236,S,2020,10,21305.529046012747,1,Petrol,,Hyundai,Venue,,Surat,836211.2786897094
701,1.2 mt crdi sx o,2020,2,,0,Diesel,,Hyundai,aura,,Kurnool,844308.4556646557
210,CNG LXI Opt,2020,2,43812.77975223145,1,Petrol + CNG,,Maruti,Wagon R,,New Delhi,545662.333429643
392,Sportz,2017,10,94586.57642661025,1,Petrol,,Hyundai,Grand i10 Nios,,Bangalore,486740.6018854873
221,XV DCI BSIV,2013,6,,0,Diesel,,NISSAN,SUNNY DCI XV BSIV,,Chennai,465153.90310345805
612,1.4 CRDi Asta,2020,5,101902.0771827963,1,Diesel,,Hyundai,i20,,Cuddalore,748457.7259899945
656,HIGHLNE,2019,4,,0,Petrol,,Volkswagen,Polo,,Rajkot,719390.2321498316
167,VXI 1.2,2021,6,102789.27789800354,1,Petrol,,Maruti,Dzire,,Mahabubnagar,676236.0108165045
237,Sportz,2014,1,70386.35681829158,1,Diesel,,Hyundai,i20,,Shimoga,461198.36982954975
244,2WD,2019,9,49887.44289999605,1,Diesel,,Isuzu,MUX,,Bang441,2338406.333266472
402,1.5 V MT,2015,5,113268.09803366884,1,Petrol,,Honda,City,,Cuddalore,567044.2601072683
6,ERA,2014,4,,0,Petrol,,Hyundai,EON,,Bangalore,250622.40231781598
244,2WD,2018,7,47394.002601779684,1,Diesel,,Isuzu,MUX,,Bang441,2416490.314807357
688,VX i-DTEC,2020,6,87463.36366800684,1,Diesel,,Honda,Amaze,,Jaipur,766086.9841014161
216,MAGNA 1 2 M,2014,2,,0,Petrol,,HYUNDAI,I10,,Tiruvallur,291372.9362802248
491,1.4 CRDi S,2017,4,93483.0474155215,1,Diesel,,Hyundai,CRETA,,Udaipur,852604.9214442702
668,INNOVA CRYSTA 2.4 G 8S,2020,1,,0,Diesel,,TOYOTA KIRLOSKAR MOTORS LTD,INNOVA CRYSTA 2.4 G 8S,,Mahabubnagar,1600665.3507986106
471,1.5 E MT,2015,1,117071.27550141205,1,Diesel,,Honda,City,,Vijayapura,492044.4900358697
